"id","name","screen_name","statuses_count","followers_count","friends_count","favourites_count","listed_count","created_at","url","lang","time_zone","location","default_profile","default_profile_image","geo_enabled","profile_image_url","profile_banner_url","profile_use_background_image","profile_background_image_url_https","profile_text_color","profile_image_url_https","profile_sidebar_border_color","profile_background_tile","profile_sidebar_fill_color","profile_background_image_url","profile_background_color","profile_link_color","utc_offset","protected","verified","description","updated","dataset"
"616223692","Mayra Valdez","valdeztmqvu","65","23","640","0","0","Sat Jun 23 15:47:35 +0000 2012",,"en",,"Manchester, NH","1",,,"http://a0.twimg.com/profile_images/3230152030/e4524896081ec3e4ffc278e94765b641_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230152030/e4524896081ec3e4ffc278e94765b641_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Got a lot of love for three bys named Dan Ferrari-Lane, Micky Parsons and Greg West ♥ follow if you are a GMD3eek... I follw back ♥","2015-02-14 10:40:01","INT"
"616223734","Marin Saunders","saunderstche","56","26","496","0","0","Sat Jun 23 15:47:50 +0000 2012",,"en",,"banyumas","1",,,"http://a0.twimg.com/profile_images/3292535934/bba7cf7624fd1773c3a5320670fae658_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292535934/bba7cf7624fd1773c3a5320670fae658_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Im siple","2015-02-14 10:40:01","INT"
"616223872","Shane Rivers","riversgtg","63","21","654","0","0","Sat Jun 23 15:47:44 +0000 2012",,"en",,"Bieberland","1",,,"http://a0.twimg.com/profile_images/3234443246/ec9ab33240a0a93e569c0203109263b9_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3234443246/ec9ab33240a0a93e569c0203109263b9_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Normal person with dream! i want meet @justinbieber, he's my inspiratin of the day!","2015-02-14 10:40:01","INT"
"616223887","Tamala Mullen","mullenmcpzl","47","17","609","0","0","Sat Jun 23 15:47:57 +0000 2012",,"en",,"Philippines","1",,,"http://a0.twimg.com/profile_images/3230101643/f3cad8f9f8403e0dc15a5e99c42a0cab_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230101643/f3cad8f9f8403e0dc15a5e99c42a0cab_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Dont ever lose hope! Ü have faith ..","2015-02-14 10:40:01","INT"
"616224011","Demetrice Brooks","demetriceco","60","25","561","0","0","Sat Jun 23 15:53:33 +0000 2012",,"en",,"Army Base","1",,,"http://a0.twimg.com/profile_images/3230233299/a720e1f52f12e7802edd45efd3b2792c_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230233299/a720e1f52f12e7802edd45efd3b2792c_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"LOVE ARMY IES.","2015-02-14 10:40:01","INT"
"616224049","Dodie Alvarez","dodievidh","68","18","606","0","0","Sat Jun 23 15:47:49 +0000 2012",,"en",,"Norwich","1",,,"http://a0.twimg.com/profile_images/3292515173/d40c27095c95cc15f1f9bf5ce1af5f5d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292515173/d40c27095c95cc15f1f9bf5ce1af5f5d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616224076","Tu Gonzales","gonzalespwho","64","24","721","0","0","Sat Jun 23 15:48:05 +0000 2012",,"en",,"Melbourne, Australia","1",,,"http://a0.twimg.com/profile_images/3230094098/68304c9956555289bb41df49c4ff8946_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230094098/68304c9956555289bb41df49c4ff8946_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Introducing te only internet business evet in the world that runs the Internet Challenge where you could walk away with over $25K","2015-02-14 10:40:01","INT"
"616224125","Karol Walters","karolwalterspd","69","26","587","0","0","Sat Jun 23 15:53:26 +0000 2012",,"en",,"BG","1",,,"http://a0.twimg.com/profile_images/3230164375/465353e86da25d643ac918768a1899d4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230164375/465353e86da25d643ac918768a1899d4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Get perfect hotin service NOW.","2015-02-14 10:40:01","INT"
"616224133","Brandon Bradford","brandonoausn","61","27","782","0","0","Sat Jun 23 15:48:11 +0000 2012",,"en",,"Guarujá/São Paulo","1",,,"http://a0.twimg.com/profile_images/3239143652/84ffc8f05cbb5f1c161296af7da34bdd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3239143652/84ffc8f05cbb5f1c161296af7da34bdd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"No riss... o gain!!!","2015-02-14 10:40:01","INT"
"616224313","Devin Carney","devincarneyral","96","38","827","0","0","Sat Jun 23 15:48:23 +0000 2012",,"en",,"Azania","1",,,"http://a0.twimg.com/profile_images/3230143056/2428d53451bf0efbb4601c68ecf2cfb7_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230143056/2428d53451bf0efbb4601c68ecf2cfb7_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Sharp, sensitiv, woman of the South. Married with ids.","2015-02-14 10:40:01","INT"
"616224374","Veronika Morrison","veronikaghvew","50","19","506","0","0","Sat Jun 23 15:53:55 +0000 2012",,"en",,"winnipeg,manitoba","1",,,"http://a0.twimg.com/profile_images/3295866604/f6f13c7a03e2b3adb09c8587a532cd8f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3295866604/f6f13c7a03e2b3adb09c8587a532cd8f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616224547","Carmen Gillespie","gillespieenvmx","67","27","703","0","0","Sat Jun 23 15:48:37 +0000 2012",,"en",,"Orlando, FL","1",,,"http://a0.twimg.com/profile_images/3230088860/3fd4f7759dfb80dab0eb0db9e13356db_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230088860/3fd4f7759dfb80dab0eb0db9e13356db_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"nl","2015-02-14 10:40:01","INT"
"616224637","Reita Acevedo","reitaacevedoxxz","67","19","624","0","0","Sat Jun 23 15:48:49 +0000 2012",,"en",,"Americana - SP","1",,,"http://a0.twimg.com/profile_images/3208019278/7ed0f3928eb343f3053b703f3c7552dc_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3208019278/7ed0f3928eb343f3053b703f3c7552dc_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616224676","Tory Hunt","toryhuntfbq","56","26","611","0","0","Sat Jun 23 15:48:30 +0000 2012",,"en",,"Festac town...lagos","1",,,"http://a0.twimg.com/profile_images/3230097693/e89b1bd741a698dc4f19a13d58a41fd2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230097693/e89b1bd741a698dc4f19a13d58a41fd2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"With God al tinz re possible buh with money all tinz re answerale","2015-02-14 10:40:01","INT"
"616224700","Fausto Hoffman","faustohoff","54","18","551","0","0","Sat Jun 23 15:48:46 +0000 2012",,"en",,"Finding Your Love.","1",,,"http://a0.twimg.com/profile_images/3292494871/35407c14d71bf235c46930d407fd59bd_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292494871/35407c14d71bf235c46930d407fd59bd_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"ADT Poductios #TeamADT . (Official Page of Gabriel ©) I Love  Grafitti . Im A  Cool Dude . Just Follow Me.","2015-02-14 10:40:01","INT"
"616224764","Glynda Powers","powerswlzf","46","22","575","0","0","Sat Jun 23 15:54:24 +0000 2012",,"en",,"Jakarta,INDONESIA","1",,,"http://a0.twimg.com/profile_images/3230190677/3762b2db40a206943ef3cd155738356f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230190677/3762b2db40a206943ef3cd155738356f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"ILOVER :) big fans @Rayprasetya22","2015-02-14 10:40:01","INT"
"616224899","Shantell Page","shantellycy","46","15","542","0","0","Sat Jun 23 15:54:35 +0000 2012",,"en",,"A Daydream Away","1",,,"http://a0.twimg.com/profile_images/3292637905/687975ddc0d8960adea6156f7a7be244_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292637905/687975ddc0d8960adea6156f7a7be244_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"A giggle a day keeps the rapists away ;D 18 years, dork for life, all time low is love, university student, I LKE TO PARTY. #teamfollowback #eamvirgo :)","2015-02-14 10:40:01","INT"
"616224925","Doreen Eaton","eatonvpd","66","27","653","0","0","Sat Jun 23 15:48:52 +0000 2012",,"en",,"Bojonegoro","1",,,"http://a0.twimg.com/profile_images/3292516555/17ae91dea2b59e51a3c061aa709a1fb2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292516555/17ae91dea2b59e51a3c061aa709a1fb2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"heloo!! my name is Safiri Dyah Puspitasari,i'm just simple girl  follow me :) folback ? Just mention thankyou :) ♥AVENGED SVENFOLD♥","2015-02-14 10:40:01","INT"
"616224959","Christin Cabrera","christinzm","38","16","515","0","0","Sat Jun 23 15:54:41 +0000 2012",,"en",,"USA","1",,,"http://a0.twimg.com/profile_images/3234349299/96930d811752b94ca834cc4e6cb246b4_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3234349299/96930d811752b94ca834cc4e6cb246b4_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Networking, business, entrepreneurhip, leadership, CSR, SRI, traveling and Football. Sales and Market Manager at the professionl business network evenweeks.","2015-02-14 10:40:01","INT"
"616224988","Chae Oneal","onealzjlk","42","12","535","0","0","Sat Jun 23 15:48:54 +0000 2012",,"en",,"Georgiaa","1",,,"http://a0.twimg.com/profile_images/3230186282/34f8184234449b273671d1fc5928dd17_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230186282/34f8184234449b273671d1fc5928dd17_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"i m own team :)","2015-02-14 10:40:01","INT"
"616225009","Jill Solomon","solomondkge","64","25","626","0","0","Sat Jun 23 15:48:54 +0000 2012",,"en",,"nepal","1",,,"http://a0.twimg.com/profile_images/3292538983/09ca2d808a3cd5dc5e23e621f9fb6f2d_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292538983/09ca2d808a3cd5dc5e23e621f9fb6f2d_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Crete Fun Wth us","2015-02-14 10:40:01","INT"
"616225018","Laurence Cotton","cottonzkxx","66","22","637","0","0","Sat Jun 23 15:48:59 +0000 2012",,"en",,"Seattle, WA","1",,,"http://a0.twimg.com/profile_images/3296040966/0202627997f49eded8bbc614e5743076_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3296040966/0202627997f49eded8bbc614e5743076_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#TEAMFOLOWBACK - Folow me and I am going to follow you right back ;)","2015-02-14 10:40:01","INT"
"616225051","Elbert Dunn","elbertrkcxk","69","24","712","0","0","Sat Jun 23 15:48:56 +0000 2012",,"en",,"Your Mom's Vagina :) mmmm warm","1",,,"http://a0.twimg.com/profile_images/3214943922/e2550335f02c4fb11a6a1da4f5886017_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3214943922/e2550335f02c4fb11a6a1da4f5886017_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"#TeamJordan #TeamRalphLauren #GwassGwass #TeamFuckaHoeDuckaHoe.   @Bamm_Bxtchh3 . Ta  #FuckEveryBody. ILike mentions soo yeah mention me :)","2015-02-14 10:40:01","INT"
"616225061","Winford Clemons","winfordkug","55","15","543","0","0","Sat Jun 23 15:54:42 +0000 2012",,"en",,"VA","1",,,"http://a0.twimg.com/profile_images/3230205792/463621cba51ed2d0e657cfc5efb23a3b_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230205792/463621cba51ed2d0e657cfc5efb23a3b_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616225156","Valery Kirkland","valerykf","56","27","511","0","0","Sat Jun 23 15:49:04 +0000 2012",,"en",,"Natal - RN","1",,,"http://a0.twimg.com/profile_images/3292561749/1866a48afe6ce3a4c8a22ff78eff7299_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292561749/1866a48afe6ce3a4c8a22ff78eff7299_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Servo do Senhor, 19 Anos, Locutor, Sonoplasta, Produtor Comercial e Fuuro Adminitrador","2015-02-14 10:40:01","INT"
"616225373","Ashanti Vang","ashantitd","54","23","470","0","0","Sat Jun 23 15:54:54 +0000 2012",,"en",,"Calvert, Texas","1",,,"http://a0.twimg.com/profile_images/3230196828/3b50bb1c675005ca816218ca9751d825_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230196828/3b50bb1c675005ca816218ca9751d825_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Team RDING N SWANGAS","2015-02-14 10:40:01","INT"
"616225381","Clorinda Walls","wallskcz","57","20","636","0","0","Sat Jun 23 15:49:28 +0000 2012",,"en",,"tabanan bali","1",,,"http://a0.twimg.com/profile_images/3230113373/a8fbbb007a901bc3fb3f7a92d0019409_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230113373/a8fbbb007a901bc3fb3f7a92d0019409_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"| dad  @kusumadewibali ' husband | enterpreneur | dreamer | :D |","2015-02-14 10:40:01","INT"
"616225411","Moira Macias","moiraqwuot","59","24","582","0","0","Sat Jun 23 15:49:30 +0000 2012",,"en",,"World wide","1",,,"http://a0.twimg.com/profile_images/3279591163/5a177f3a180e3f600b111a27ed2b0da0_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3279591163/5a177f3a180e3f600b111a27ed2b0da0_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Please FollowMe!! FollowBack100%!! Twiter is happily to know everyone in the world!! Thanks!! #fllowme #followback #autofollow #follow7com","2015-02-14 10:40:01","INT"
"616225472","Zella Ryan","zellaryancx","62","20","537","0","0","Sat Jun 23 15:55:06 +0000 2012",,"en",,"Little Rock","1",,,"http://a0.twimg.com/profile_images/3230227803/fc113508f303ed3807261c773db8e336_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230227803/fc113508f303ed3807261c773db8e336_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"if ya don't like me.hen kiss my country ass!","2015-02-14 10:40:01","INT"
"616225522","Maynard Levy","maynardanc","59","15","563","0","0","Sat Jun 23 15:49:31 +0000 2012",,"en",,"Spring","1",,,"http://a0.twimg.com/profile_images/3292529982/e640dbdf64b98444b133a42793a780d5_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292529982/e640dbdf64b98444b133a42793a780d5_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616225564","Anisha Williams","williamsijae","52","23","548","0","0","Sat Jun 23 15:49:36 +0000 2012",,"en",,"Mississauga, Ontario, Canada","1",,,"http://a0.twimg.com/profile_images/3213637664/46cc18be1ff560e29cbd69c052d19049_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3213637664/46cc18be1ff560e29cbd69c052d19049_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I patner with creative, conscious & spiritual women and help ignite their inner STAR, so they can shine their unique light to erve the world!","2015-02-14 10:40:01","INT"
"616225699","Lolita Slater","lolitailywd","44","7","442","0","0","Sat Jun 23 15:49:49 +0000 2012",,"en",,"Osaka","1",,,"http://a0.twimg.com/profile_images/3236703794/b608615a1b5e4d3957680b796256a163_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3236703794/b608615a1b5e4d3957680b796256a163_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"I LOE ARRY STYLES, SPENCER MATTHEWS AND MARK WRIGHT","2015-02-14 10:40:01","INT"
"616225709","Loren Ferrell","lorenyigvb","52","18","519","0","0","Sat Jun 23 15:55:27 +0000 2012",,"en",,"cardiff, wales.","1",,,"http://a0.twimg.com/profile_images/3235018506/89fcf559fb0013038750b5ff2cd0d90f_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3235018506/89fcf559fb0013038750b5ff2cd0d90f_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"@caitlinbieber56 ♥ @elintucknutt_xo ♥ @tamaralilly1234 ♥ loveeeyoou♥ i love @justinbieber  @JLSofficial & @Onedirection ♥ Follow me pleasee?♥♥♥♥","2015-02-14 10:40:01","INT"
"616225861","Zoila Juarez","juarezmglhh","62","17","610","0","0","Sat Jun 23 15:49:50 +0000 2012",,"en",,"#KLEiiWEG .","1",,,"http://a0.twimg.com/profile_images/3292526981/d72d131b6a37b89bb34d9aebd0876bf2_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292526981/d72d131b6a37b89bb34d9aebd0876bf2_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"~ #CA7A95","2015-02-14 10:40:01","INT"
"616225891","Mercedez Harper","harperjjuu","55","19","527","0","0","Sat Jun 23 15:49:54 +0000 2012",,"en",,"RECIFE","1",,,"http://a0.twimg.com/profile_images/3292525787/f7d6166aa8233f0556b54d7eb528da4a_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3292525787/f7d6166aa8233f0556b54d7eb528da4a_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,,"2015-02-14 10:40:01","INT"
"616225900","Delena Brown","delenabrownqywu","69","20","600","0","0","Sat Jun 23 15:49:59 +0000 2012",,"en",,"WorldWide .","1",,,"http://a0.twimg.com/profile_images/3230127736/ed532471e5672948558a5085f6327baa_normal.jpeg",NULL,"1","https://si0.twimg.com/images/themes/theme1/bg.png","333333","https://si0.twimg.com/profile_images/3230127736/ed532471e5672948558a5085f6327baa_normal.jpeg","C0DEED",,"DDEEF6","http://a0.twimg.com/images/themes/theme1/bg.png","C0DEED","0084B4",,,,"Official Twitter Page Of Reordig Artist/Model SYNCERE. #Shadyville Entertainment/#IGotNext❇ Affiliated! For Bookings Contact OfficialSyncerebooking@gmail.com","2015-02-14 10:40:01","INT"
